age,gender,capital_gain,capital_loss,hours_per_week,workclass_fedGov,workclass_otherGov,workclass_private,workclass_selfEmployed,workclass_unEmployed,education_associates,education_bachelors,education_dropout,education_hs_grad,education_masters_doctorate,education_prof_school,marital_status_married,marital_status_single,occupation_blueCollar,occupation_other,occupation_professional,occupation_sales,occupation_whiteCollar,income,truth
31,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
55,0,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
44,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
38,1,0,1740,40,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
36,1,0,0,56,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
65,0,0,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
54,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
37,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
21,0,0,0,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
53,1,0,0,45,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
32,1,0,0,36,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
50,1,0,0,60,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
40,1,0,1887,40,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
45,1,0,0,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
18,0,0,0,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
36,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
35,1,0,0,35,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
61,1,0,0,53,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
34,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
48,1,0,0,60,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
50,1,99999,0,50,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
47,1,0,0,50,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
45,1,0,0,10,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
45,0,0,1340,50,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
18,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31,1,0,1848,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
63,1,0,0,35,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22,1,0,0,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
31,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
48,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
51,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
68,1,0,0,24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
42,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
36,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
32,1,0,0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
63,1,0,1740,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
33,0,4064,0,40,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
50,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20,1,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
35,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
62,0,0,0,45,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
42,1,0,1887,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
62,0,0,0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
58,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
57,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
37,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
19,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
32,1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
41,1,15024,0,65,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
19,1,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
25,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
56,0,2907,0,52,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
38,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
31,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
38,1,0,1887,50,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
36,1,0,0,65,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18,0,0,0,25,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
24,1,0,0,32,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
46,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
33,0,0,0,42,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27,1,0,0,60,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
38,1,0,0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
23,1,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
39,0,0,0,50,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
25,0,0,0,65,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
58,0,0,0,55,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
41,1,0,1980,56,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
46,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
29,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
27,0,0,0,65,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
40,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
71,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
31,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
37,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
48,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
33,1,0,0,50,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
18,1,0,0,16,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
44,0,0,0,20,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
33,1,0,0,84,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
62,1,0,0,65,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
37,1,0,0,55,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
28,0,6849,0,60,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
23,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
23,1,0,0,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
46,1,15024,0,40,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
41,0,0,0,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
40,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
28,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
30,1,0,0,45,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
42,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
33,1,0,0,40,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
24,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
26,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
34,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
30,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
26,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
44,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
45,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
30,1,0,0,40,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
22,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
39,0,0,0,63,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
50,1,0,2415,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
28,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
57,1,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
42,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
40,1,2829,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,1,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
38,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
21,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
27,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
43,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
34,1,0,0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
39,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
38,0,0,0,50,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
26,1,0,1876,38,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
63,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
24,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
63,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
25,1,2174,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
66,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
43,1,0,0,38,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
54,1,15024,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
21,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
29,0,0,0,50,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
74,1,0,1648,35,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
56,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
22,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
27,1,0,0,38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
26,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
30,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
38,0,0,1902,40,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
20,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
29,1,0,0,45,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
21,1,0,0,25,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
18,1,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
49,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
46,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
41,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
66,1,0,0,48,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
34,1,0,0,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
54,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
23,1,0,0,60,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
27,1,0,0,50,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
36,0,7298,0,35,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
25,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
22,1,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
46,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
51,1,3103,0,50,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
33,0,0,0,28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
24,1,0,0,25,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
50,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
46,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
45,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
33,1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
33,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
57,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
61,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
60,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
39,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
18,0,0,0,25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
23,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
22,0,0,0,35,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
29,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
26,1,0,0,35,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
40,1,0,0,30,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
30,1,0,0,30,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
37,1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
28,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
52,1,0,0,40,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
34,1,0,0,40,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
29,1,0,0,50,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
53,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
48,1,0,0,44,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
50,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
64,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
47,1,0,0,30,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
31,1,0,0,55,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
25,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
32,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
20,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
53,1,0,0,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
65,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
47,0,0,0,60,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
66,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
31,1,0,0,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
64,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
41,0,0,0,43,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
62,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
29,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
37,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
45,1,0,0,50,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
29,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
21,1,0,0,50,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
43,1,99999,0,55,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
33,1,0,0,60,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
19,0,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
31,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
30,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
54,1,0,0,50,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
23,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
20,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
31,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
53,1,0,0,60,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
35,1,15024,0,60,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
26,1,0,0,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
45,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
45,0,0,0,99,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
31,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
66,1,0,0,50,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
31,0,0,0,50,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
38,1,15024,0,45,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
42,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
46,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
45,1,0,0,60,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
33,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
21,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
50,1,0,0,99,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
68,0,0,0,20,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
35,1,0,0,50,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
37,1,0,0,40,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
27,1,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
41,0,1831,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
45,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
42,1,0,0,50,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
47,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
53,1,0,0,45,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
56,1,0,0,50,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
42,1,4386,0,80,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
44,1,99999,0,60,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
60,1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
41,0,0,0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
46,1,0,0,45,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
41,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
44,1,0,1485,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
21,0,4101,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
42,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
33,1,15024,0,40,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
59,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
31,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
79,1,0,0,15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
38,0,0,0,38,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
42,1,0,0,60,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
38,1,0,1741,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
42,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
20,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
30,1,0,0,40,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
38,1,0,0,40,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
51,1,0,0,35,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
23,1,0,0,55,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
72,1,0,0,74,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
47,1,4386,0,40,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
30,1,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
31,1,0,0,55,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
33,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
23,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
40,1,0,0,50,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
51,1,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
28,1,0,0,40,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
38,1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
36,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
17,1,0,1602,15,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
32,0,0,0,40,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
37,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
44,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
